DatabaseName;ModelCode;EntityClassCode;EntityStereoType;Comment
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPartnerObject_WSATE_G4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPartnerObject_WSATE_G5_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPartnerObject_WSATE_G6_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPartnerObject_WSATE_G7_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPartnerObject_WSATE_G9_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPartnerObject_WSATE_GK_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPartnerObject_WSATE_H1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPartnerObject_WSATE_O1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPartnerObject_WSATE_O2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPartnerObject_WSATE_O5_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_A2_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_A3_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_A4_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_B2_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_B4_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_C7_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_D0_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_D1_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_D3_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_D4_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_D7_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_G0_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_G1_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_G2_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_G3_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_G4_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_G5_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_G6_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_G7_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_G9_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_GK_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_H1_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_O1_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_O2_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPlant_WSATE_O5_X;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_A2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_A3_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_A4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_B2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_B4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_C7_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D0_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D3_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D7_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G0_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G3_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G5_L;Link-Satellite;  
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G6_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G7_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G9_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_GK_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_H1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O5_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A3_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_B2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_B4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_C7_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D0_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D3_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D7_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G0_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G3_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G5_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G6_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G7_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G9_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_GK_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_H1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_O1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_O2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_O5_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_A2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_A3_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_A4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_B2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_B4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_C7_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_D0_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_D1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_D3_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_D4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_D7_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_G0_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_G1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_G2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_G3_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_G4_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_G5_L;Link-Satellite;  
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_G6_L;Link-Satellite;  
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_G7_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_G9_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_GK_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_H1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_O1_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_O2_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COEP_DV;COCostActualToBookedObject_WSATE_O5_L;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COOI_DV;PurchaseOrderLineItemAssignment_WSATM_G0_X;Satellite;Stores descriptive data to a Purchase Order Line Item Assignment from system G0
FBI_CORE_CORE_P;CL3_CO-OM_COOI_DV;PurchaseOrderLineItemAssignment_WSATM_G7_X;Satellite;Stores descriptive data to a Purchase Order Line Item Assignment from system G7
FBI_CORE_CORE_P;CL3_CO-OM_COOI_DV;PurchaseOrderLineItemAssignment_WSATM_GK_X;Satellite;Stores descriptive data to a Purchase Order Line Item Assignment from system GK
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_A3_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_A4_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_B2_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_D0_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_D3_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_D7_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_G0_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_G1_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_G2_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_G3_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_G4_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_G5_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_G6_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_G7_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_GK_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_H1_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSL_DV;COActivityTypeTotals_WSATM_O2_H;Link-Satellite;
FBI_CORE_CORE_P;CL3_CO-OM_COSP_DV;PlanCostsPrimary_WSATJ_A2_X;Link-Satellite HashDiff;
FBI_CORE_CORE_P;CL3_CO-OM_COSP_DV;PlanCostsPrimary_WSATJ_A3_X;Link-Satellite HashDiff;
FBI_CORE_CORE_P;CL3_CO-OM_COSP_DV;PlanCostsPrimary_WSATJ_A4_X;Link-Satellite HashDiff;
FBI_CORE_CORE_P;CL3_CO-OM_COSP_DV;PlanCostsPrimary_WSATJ_B2_X;Link-Satellite HashDiff;
FBI_CORE_CORE_P;CL3_CO-OM_COSP_DV;PlanCostsPrimary_WSATJ_B4_X;Link-Satellite HashDiff;
FBI_CORE_CORE_P;CL3_CO-OM_COSP_DV;PlanCostsPrimary_WSATJ_C7_X;Link-Satellite HashDiff;
FBI_CORE_CORE_P;CL3_CO-OM_COSP_DV;PlanCostsPrimary_WSATJ_D0_X;Link-Satellite HashDiff;
FBI_CORE_CORE_P;CL3_CO-OM_COSP_DV;PlanCostsPrimary_WSATJ_D1_X;Link-Satellite HashDiff;
FBI_CORE_CORE_P;CL3_CO-OM_COSP_DV;PlanCostsPrimary_WSATJ_D3_X;Link-Satellite HashDiff;
